"vin_1_10","county","city","state","zip_code","model_year","make","model","ev_type","cafv_type","electric_range","legislative_district","dol_vehicle_id","geocoded_column","electric_utility","_2020_census_tract"
"7SAYGDEE6N","King","Seattle","WA","98122","2022","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","43","186203783","POINT (-122.31009 47.60803)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007503"
"7SAYGDEE7N","King","Seattle","WA","98133","2022","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","32","211431419","POINT (-122.33364 47.73709)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033001400"
"1G1FZ6S05L","Clark","Vancouver","WA","98662","2020","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","259","17","262844256","POINT (-122.57722 45.64251)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040703"
"1N4CZ1CV8S","King","Burien","WA","98146","2025","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","34","274253248","POINT (-122.36322 47.49736)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033026700"
"5YJSA1E2XL","King","Kent","WA","98030","2020","TESLA","MODEL S","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","330","47","112646579","POINT (-122.19976 47.37483)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029504"
"7SAYGDEE2R","King","Bellevue","WA","98005","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","262112749","POINT (-122.1621 47.64441)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023801"
"7SAYGDEE7P","King","Kirkland","WA","98034","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","1","240429339","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022201"
"YV4BR0CK3M","King","Kent","WA","98031","2021","VOLVO","XC90","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","18","47","271070558","POINT (-122.17743 47.41185)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029403"
"1V2DNPE88P","King","Bellevue","WA","98004","2023","VOLKSWAGEN","ID.4","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","259747673","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023808"
"4JGFB4GB5R","King","Seattle","WA","98125","2024","MERCEDES-BENZ","GLE-CLASS","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","48","46","264886366","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000800"
"5YJYGDEF1L","King","Seattle","WA","98125","2020","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","291","46","127123447","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000900"
"5YJ3E1EA6N","King","Seatac","WA","98148","2022","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","33","211310158","POINT (-122.32472 47.44519)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033028500"
"1N4AZ1CP6K","Thurston","Olympia","WA","98513","2019","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","150","2","276678048","POINT (-122.80933 46.99531)","PUGET SOUND ENERGY INC","53067012332"
"7SAYGDED2T","King","Redmond","WA","98052","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","291328362","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032323"
"WP0AA2Y13S","Thurston","Olympia","WA","98512","2025","PORSCHE","TAYCAN","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","22","285075668","POINT (-123.04078 46.94792)","PUGET SOUND ENERGY INC","53067011000"
"1G1RE6E4XE","King","Seattle","WA","98122","2014","CHEVROLET","VOLT","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","38","43","237822777","POINT (-122.31009 47.60803)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007503"
"5YJ3E1EA7P","King","Kirkland","WA","98034","2023","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","1","240897989","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022203"
"7YAKM4DB9S","King","Seattle","WA","98178","2025","HYUNDAI","IONIQ 5","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","37","283356776","POINT (-122.25031 47.49481)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033011902"
"KNDCC3LG0K","King","Kirkland","WA","98034","2019","KIA","NIRO","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","239","1","476421767","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022201"
"WA1VABGE4K","King","Kirkland","WA","98033","2019","AUDI","E-TRON","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","204","48","100707519","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022501"
"WA1VABGE0K","King","Bellevue","WA","98004","2019","AUDI","E-TRON","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","204","41","207938832","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023901"
"7SAYGDEE6R","King","Bellevue","WA","98004","2024","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","272785971","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023902"
"7SAXCDE56P","King","Seattle","WA","98112","2023","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","43","227285873","POINT (-122.30207 47.64085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006400"
"5LMYJ9YY7M","King","Seattle","WA","98112","2021","LINCOLN","AVIATOR","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","21","43","147864125","POINT (-122.30207 47.64085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006300"
"1V2JNPE88P","King","Bellevue","WA","98008","2023","VOLKSWAGEN","ID.4","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","286436657","POINT (-122.11867 47.63131)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023100"
"YV4H60CEXR","King","Kirkland","WA","98033","2024","VOLVO","XC90","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","32","45","264424142","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022401"
"7FCTGBAP8T","Snohomish","Everett","WA","98208","2026","RIVIAN","R1T","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","44","286586555","POINT (-122.18637 47.89251)","PUGET SOUND ENERGY INC","53061041605"
"JTDACACU5R","King","Kirkland","WA","98034","2024","TOYOTA","PRIUS PRIME (PHEV)","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","39","1","263126867","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022300"
"5YJ3E1EA1T","King","Kirkland","WA","98033","2026","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","287781329","POINT (-122.2066 47.67887)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022701"
"JTMABABA4R","Clark","Vancouver","WA","98685","2024","SUBARU","SOLTERRA","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","49","272338762","POINT (-122.70303 45.70954)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040904"
"7SAYGDED9S","King","Kirkland","WA","98034","2025","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","284950627","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033021903"
"1G1FY6S09M","Clark","Battle Ground","WA","98604","2021","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","18","152605106","POINT (-122.5331 45.78092)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040407"
"1G1FX6S07N","Clark","Vancouver","WA","98661","2022","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","49","236585387","POINT (-122.62934 45.63201)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011042900"
"2C4RC1N77K","King","Seattle","WA","98125","2019","CHRYSLER","PACIFICA","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","32","46","270952174","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033001100"
"5YJ3E1EA1N","King","Seatac","WA","98148","2022","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","33","211269047","POINT (-122.32472 47.44519)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033028500"
"SADHD2S17K","Clark","Vancouver","WA","98662","2019","JAGUAR","I-PACE","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","234","17","202948756","POINT (-122.57722 45.64251)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040703"
"WB543CF02T","King","Kirkland","WA","98034","2026","BMW","IX","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","1","286411443","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022201"
"7FCTGBAA4S","King","Seattle","WA","98125","2025","RIVIAN","R1T","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","46","288062554","POINT (-122.30253 47.72656)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000201"
"KM8KM4AEXP","Clark","Vancouver","WA","98682","2023","HYUNDAI","IONIQ 5","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","17","272251857","POINT (-122.55149 45.69345)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040713"
"7SAYGDEE8T","King","Bellevue","WA","98005","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","285614262","POINT (-122.1621 47.64441)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023601"
"JTDKARFP9J","King","Seattle","WA","98133","2018","TOYOTA","PRIUS PRIME (PHEV)","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","25","32","249563891","POINT (-122.33364 47.73709)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033000404"
"5YJ3E1EB9R","King","Seattle","WA","98101","2024","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","43","264616782","POINT (-122.34223 47.61085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033007302"
"1C4RJXR66S","King","Tukwila","WA","98188","2025","JEEP","WRANGLER","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","21","11","278342277","POINT (-122.27979 47.44952)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033028200"
"7SAYGDEE7T","King","Bellevue","WA","98005","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","284786967","POINT (-122.1621 47.64441)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022805"
"ZACPDFCW8R","King","Tukwila","WA","98188","2024","DODGE","HORNET","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","32","11","261882064","POINT (-122.27979 47.44952)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033028200"
"1FADP5CU0G","King","Seattle","WA","98112","2016","FORD","C-MAX","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","19","43","153892119","POINT (-122.30207 47.64085)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006400"
"7SAYGDEE9N","King","Redmond","WA","98052","2022","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","182596648","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033022802"
"5YJ3E1EA4J","Kitsap","Port Orchard","WA","98367","2018","TESLA","MODEL 3","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","215","35","345352766","POINT (-122.68471 47.50524)","PUGET SOUND ENERGY INC","53035092901"
"7SAYGAEE3N","King","Redmond","WA","98052","2022","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","192545846","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032323"
"7SAYGDEE7T","King","Bothell","WA","98011","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","1","280533459","POINT (-122.20563 47.76144)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033021905"
"1C4RJYB66P","King","Seattle","WA","98146","2023","JEEP","GRAND CHEROKEE","Plug-in Hybrid Electric Vehicle (PHEV)","Not eligible due to low battery range","25","34","281480958","POINT (-122.36322 47.49736)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033012000"
"4JGGM1CBXS","King","Kirkland","WA","98034","2025","MERCEDES-BENZ","EQE-CLASS SUV","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","45","284703009","POINT (-122.22901 47.72201)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033021903"
"7FCTGBAA8R","Thurston","Tumwater","WA","98501","2024","RIVIAN","R1T","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","35","270166781","POINT (-122.89165 47.03954)","PUGET SOUND ENERGY INC","53067011720"
"1N4AZ0CP1D","Clark","Vancouver","WA","98662","2013","NISSAN","LEAF","Battery Electric Vehicle (BEV)","Clean Alternative Fuel Vehicle Eligible","75","17","182980199","POINT (-122.57722 45.64251)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040709"
"7PDSGBBA9S","King","Mercer Island","WA","98040","2025","RIVIAN","R1S","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","277685768","POINT (-122.21238 47.57816)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024302"
"7SAXCDE56P","King","Bellevue","WA","98006","2023","TESLA","MODEL X","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","244852905","POINT (-122.12096 47.55584)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024905"
"7PDSGBBA9P","King","Bellevue","WA","98004","2023","RIVIAN","R1S","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","262049497","POINT (-122.1872 47.61001)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023902"
"7SAYGAEE0N","King","Kent","WA","98031","2022","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","11","195260999","POINT (-122.17743 47.41185)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029306"
"2C4RC1L75M","Clark","Vancouver","WA","98682","2021","CHRYSLER","PACIFICA","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","32","17","282523601","POINT (-122.55149 45.69345)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011041333"
"5UXTA6C01M","King","Redmond","WA","98052","2021","BMW","X5","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","30","45","261379408","POINT (-122.13158 47.67858)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033032323"
"7FCTGAAA1P","Cowlitz","Castle Rock","WA","98611","2023","RIVIAN","R1T","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","20","238067070","POINT (-122.90724 46.27509)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY","53015002003"
"7SAYGDEE5S","King","Bellevue","WA","98008","2025","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","48","275948620","POINT (-122.11867 47.63131)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033023300"
"7SAYGDEE9T","King","Seattle","WA","98109","2026","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","36","289673023","POINT (-122.35022 47.63824)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033006701"
"5YJYGAEE0M","King","Bellevue","WA","98006","2021","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","41","172946679","POINT (-122.12096 47.55584)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033024800"
"7SAYGDEE0P","King","Seattle","WA","98177","2023","TESLA","MODEL Y","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","36","241636006","POINT (-122.37238 47.74068)","CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)","53033001600"
"KNDRJDLH7N","King","Kent","WA","98031","2022","KIA","SORENTO","Plug-in Hybrid Electric Vehicle (PHEV)","Clean Alternative Fuel Vehicle Eligible","32","47","205667871","POINT (-122.17743 47.41185)","PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)","53033029406"
"1G1FZ6S06M","Clark","Vancouver","WA","98662","2021","CHEVROLET","BOLT EV","Battery Electric Vehicle (BEV)","Eligibility unknown as battery range has not been researched","0","17","166297869","POINT (-122.57722 45.64251)","BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)","53011040703"
